ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),INTAKE_AIR_TEMP (),Throttle_Response_Problem
958,1017.0,38,16.078432,25.490196,86,0,45,0.0
958,1017.0,38,16.078432,25.490196,86,0,45,0.0
958,796.75,37,16.078432,27.450981,87,0,46,0.0
960,796.75,37,16.078432,27.450981,87,0,46,0.0
960,796.75,37,16.078432,27.450981,87,0,46,0.0
960,796.75,37,16.078432,27.450981,87,0,46,0.0
960,1327.25,36,20.784313,58.823528,87,0,45,1.0
961,1327.25,36,20.784313,58.823528,87,0,45,1.0
961,1327.25,36,20.784313,58.823528,87,0,45,1.0
961,1327.25,36,20.784313,19.607843,87,0,45,1.0
963,1297.5,37,18.431372,19.607843,87,0,45,0.0
963,1297.5,37,18.431372,19.607843,87,0,45,0.0
963,1297.5,37,18.431372,19.607843,87,0,45,0.0
963,1251.5,36,16.862745,18.431372,87,0,45,0.0
965,1251.5,36,16.862745,18.431372,87,0,45,0.0
965,1251.5,36,16.862745,18.431372,87,0,45,0.0
965,1251.5,36,16.862745,18.431372,87,0,45,0.0
965,1164.75,34,17.254902,23.529411,87,0,46,0.0
967,1164.75,34,17.254902,23.529411,87,0,46,0.0
967,1164.75,34,17.254902,23.529411,87,0,46,0.0
967,1164.75,34,17.254902,25.490196,87,0,46,0.0
969,704.5,32,18.82353,25.490196,87,0,46,0.0
969,704.5,32,18.82353,25.490196,87,0,46,0.0
969,704.5,32,18.82353,25.490196,87,0,46,0.0
969,959.25,27,18.82353,35.294117,87,0,46,0.0
970,959.25,27,18.82353,35.294117,87,0,46,0.0
970,959.25,27,18.82353,35.294117,87,0,46,0.0
970,959.25,27,18.82353,35.294117,87,0,46,0.0
970,1090.5,25,21.568628,30.588236,87,0,46,1.0
972,1090.5,25,21.568628,30.588236,87,0,46,1.0
972,1090.5,25,21.568628,30.588236,87,0,46,1.0
972,1090.5,25,21.568628,69.803925,87,0,46,1.0
974,1298.25,26,24.705883,69.803925,87,0,45,1.0
974,1298.25,26,24.705883,69.803925,87,0,45,1.0
974,1298.25,26,24.705883,69.803925,87,0,45,1.0
974,1640.5,30,24.705883,79.215683,87,0,44,1.0
976,1640.5,30,26.666666,79.215683,87,0,44,1.0
976,1640.5,30,26.666666,79.215683,87,0,44,1.0
976,1640.5,30,26.666666,79.215683,87,0,44,1.0
976,1886.5,37,18.431372,59.607841,87,0,43,0.0
978,1886.5,37,18.431372,59.607841,87,0,43,0.0
978,1886.5,37,18.431372,59.607841,87,0,43,0.0
978,1886.5,37,18.431372,80.0,87,0,43,0.0
980,1494.5,39,26.666666,80.0,87,0,43,1.0
980,1494.5,39,26.666666,80.0,87,0,43,1.0
980,1494.5,39,26.666666,80.0,87,0,43,1.0
980,1638.25,45,26.666666,48.235294,87,0,43,1.0
981,1638.25,45,21.960785,48.235294,87,0,43,1.0
981,1638.25,45,21.960785,48.235294,87,0,43,1.0
981,1638.25,45,21.960785,48.235294,87,0,43,1.0
981,1691.25,46,21.960785,43.92157,87,0,43,1.0
983,1691.25,46,21.960785,43.92157,87,0,43,1.0
983,1691.25,46,21.960785,43.92157,87,0,43,1.0
983,1691.25,46,21.960785,18.82353,87,0,43,1.0
985,1698.25,48,18.82353,18.82353,87,0,43,0.0
985,1698.25,48,18.82353,18.82353,87,0,43,0.0
985,1698.25,48,18.82353,18.82353,87,0,43,0.0
985,1699.0,48,18.82353,36.07843,86,0,43,0.0
987,1699.0,48,21.17647,36.07843,86,0,44,1.0
987,1699.0,48,21.17647,36.07843,86,0,44,1.0
987,1699.0,48,21.17647,36.07843,86,0,44,1.0
987,1714.75,48,20.0,32.156864,86,0,44,0.0
989,1714.75,48,20.0,32.156864,86,0,44,0.0
989,1714.75,48,20.0,32.156864,86,0,44,0.0
989,1714.75,48,20.0,32.156864,86,0,44,0.0
990,1721.75,49,19.607843,27.058823,86,0,44,0.0
990,1721.75,49,19.607843,27.058823,86,0,44,0.0
990,1721.75,49,19.607843,27.058823,86,0,44,0.0
990,1721.75,49,19.607843,38.039215,86,0,44,0.0
992,1691.25,50,20.784313,38.039215,86,0,44,1.0
992,1691.25,50,20.784313,38.039215,86,0,44,1.0
992,1691.25,50,20.784313,38.039215,86,0,44,1.0
992,1685.75,48,21.568628,40.0,86,0,44,1.0
994,1685.75,48,21.568628,40.0,86,0,44,1.0
994,1685.75,48,21.568628,40.0,86,0,44,1.0
994,1685.75,48,21.568628,40.0,86,0,44,1.0
996,1706.25,48,21.960785,41.568626,86,0,44,1.0
996,1706.25,48,21.960785,41.568626,86,0,44,1.0
996,1706.25,48,21.960785,41.568626,86,0,44,1.0
996,1706.25,48,21.960785,43.137257,86,0,44,1.0
998,1736.5,49,21.960785,43.137257,86,0,44,1.0
998,1736.5,49,21.960785,43.137257,86,0,44,1.0
998,1736.5,49,21.960785,43.137257,86,0,44,1.0
998,1758.5,49,21.960785,43.529411,86,0,44,1.0
999,1758.5,49,21.960785,43.529411,86,0,44,1.0
999,1758.5,49,21.960785,43.529411,86,0,44,1.0
999,1758.5,49,21.960785,43.529411,86,0,44,1.0
999,1781.25,50,21.960785,41.960785,86,0,44,1.0
1001,1781.25,50,21.960785,41.960785,86,0,44,1.0
1001,1781.25,50,21.960785,41.960785,86,0,44,1.0
1001,1781.25,50,21.960785,36.07843,87,0,44,1.0
1003,1803.75,51,20.784313,36.07843,87,0,44,1.0
1003,1803.75,51,20.784313,36.07843,87,0,44,1.0
1003,1803.75,51,20.784313,36.07843,87,0,44,1.0
1003,1826.5,51,20.784313,35.294117,87,0,44,1.0
1005,1826.5,51,20.784313,35.294117,87,0,44,1.0
1005,1826.5,51,20.784313,35.294117,87,0,44,1.0
1005,1826.5,51,20.784313,35.294117,87,0,44,1.0
1005,1855.25,52,21.17647,35.294117,87,0,44,1.0
1007,1855.25,52,21.17647,35.294117,87,0,44,1.0
1007,1855.25,52,21.17647,35.294117,87,0,44,1.0
1007,1855.25,52,21.17647,35.294117,87,0,44,1.0
1009,1871.75,52,21.17647,35.294117,87,0,44,1.0
1009,1871.75,52,21.17647,35.294117,87,0,44,1.0
1009,1871.75,52,21.17647,35.294117,87,0,44,1.0
1009,1916.25,54,21.17647,36.07843,87,0,44,1.0
1010,1916.25,54,21.17647,36.07843,87,0,44,1.0
1010,1916.25,54,21.17647,36.07843,87,0,44,1.0
1010,1916.25,54,21.17647,36.07843,87,0,44,1.0
1010,1944.5,55,21.568628,36.862743,87,0,44,1.0
1012,1944.5,55,21.568628,36.862743,87,0,44,1.0
1012,1944.5,55,21.568628,36.862743,87,0,44,1.0
1012,1944.5,55,21.568628,41.568626,86,0,44,1.0
1014,1974.0,55,22.352942,41.568626,86,0,44,1.0
1014,1974.0,55,22.352942,41.568626,86,0,44,1.0
1014,1974.0,55,22.352942,41.568626,86,0,44,1.0
1014,1950.0,56,22.352942,29.411764,86,0,43,1.0
1016,1950.0,56,20.784313,29.411764,86,0,43,1.0
1016,1950.0,56,20.784313,29.411764,86,0,43,1.0
1016,1950.0,56,20.784313,29.411764,86,0,43,1.0
1016,1921.75,54,22.352942,39.215687,86,0,44,1.0
1018,1921.75,54,22.352942,39.215687,86,0,44,1.0
1018,1921.75,54,22.352942,39.215687,86,0,44,1.0
1018,1921.75,54,22.352942,52.549019,86,0,44,1.0
1019,1941.25,54,23.921568,52.549019,86,0,43,1.0
1019,1941.25,54,23.921568,52.549019,86,0,43,1.0
1019,1941.25,54,23.921568,52.549019,86,0,43,1.0
1019,1982.75,55,23.921568,55.294117,86,0,43,1.0
1021,1982.75,55,24.313726,55.294117,86,0,43,1.0
1021,1982.75,55,24.313726,55.294117,86,0,43,1.0
1021,1982.75,55,24.313726,55.294117,86,0,43,1.0
1021,2039.0,57,23.921568,54.509804,86,0,43,1.0
1023,2039.0,57,23.921568,54.509804,86,0,43,1.0
1023,2039.0,57,23.921568,54.509804,86,0,43,1.0
1023,2039.0,57,23.921568,34.901962,86,0,43,1.0
1025,2079.5,58,18.431372,34.901962,86,0,43,0.0
1025,2079.5,58,18.431372,34.901962,86,0,43,0.0
1025,2079.5,58,18.431372,34.901962,86,0,43,0.0
1025,2050.75,58,18.431372,38.431374,86,0,43,0.0
1027,2050.75,58,22.352942,38.431374,86,0,43,1.0
1027,2050.75,58,22.352942,38.431374,86,0,43,1.0
1027,2050.75,58,22.352942,38.431374,86,0,43,1.0
1027,2077.25,58,21.960785,37.64706,86,0,43,1.0
1028,2077.25,58,21.960785,37.64706,86,0,43,1.0
1028,2077.25,58,21.960785,37.64706,86,0,43,1.0
1028,2077.25,58,21.960785,37.64706,86,0,43,1.0
1030,2106.25,60,18.82353,27.450981,86,0,43,0.0
1030,2106.25,60,18.82353,27.450981,86,0,43,0.0
1030,2106.25,60,18.82353,27.450981,86,0,43,0.0
1030,2106.25,60,18.82353,30.588236,86,0,43,0.0
1032,2077.25,59,21.17647,30.588236,86,0,43,1.0
1032,2077.25,59,21.17647,30.588236,86,0,43,1.0
1032,2077.25,59,21.17647,30.588236,86,0,43,1.0
1032,2087.5,58,21.568628,32.941177,86,0,43,1.0
1034,2087.5,58,21.568628,32.941177,86,0,43,1.0
1034,2087.5,58,21.568628,32.941177,86,0,43,1.0
1034,2087.5,58,21.568628,32.941177,86,0,43,1.0
1034,2098.25,60,21.17647,32.941177,86,0,43,1.0
1036,2098.25,60,21.17647,32.941177,86,0,43,1.0
1036,2098.25,60,21.17647,32.941177,86,0,43,1.0
1036,2098.25,60,21.17647,30.196079,86,0,43,1.0
1038,2077.25,59,20.784313,30.196079,86,0,43,1.0
1038,2077.25,59,20.784313,30.196079,86,0,43,1.0
1038,2077.25,59,20.784313,30.196079,86,0,43,1.0
1038,2063.25,60,21.568628,34.117645,86,0,43,1.0
1039,2063.25,60,21.568628,34.117645,86,0,43,1.0
1039,2063.25,60,21.568628,34.117645,86,0,43,1.0
1039,2063.25,60,21.568628,34.117645,86,0,43,1.0
1039,2069.5,58,22.745098,42.35294,86,0,43,1.0
1041,2069.5,58,22.745098,42.35294,86,0,43,1.0
1041,2069.5,58,22.745098,42.35294,86,0,43,1.0
1041,2069.5,58,22.745098,43.137257,86,0,43,1.0
1043,2093.75,59,22.745098,43.137257,86,0,43,1.0
1043,2093.75,59,22.745098,43.137257,86,0,43,1.0
1043,2093.75,59,22.745098,43.137257,86,0,43,1.0
1043,2087.5,60,21.960785,38.431374,86,0,43,1.0
1045,2087.5,60,21.960785,38.431374,86,0,43,1.0
1045,2087.5,60,21.960785,38.431374,86,0,43,1.0
1045,2087.5,60,21.960785,38.431374,86,0,43,1.0
1045,2099.0,59,21.960785,38.823528,86,0,43,1.0
1047,2099.0,59,21.960785,38.823528,86,0,43,1.0
1047,2099.0,59,21.960785,38.823528,86,0,43,1.0
1047,2099.0,59,21.960785,20.392157,86,0,43,1.0
1048,2085.0,58,20.784313,20.392157,86,0,43,1.0
1048,2085.0,58,20.784313,20.392157,86,0,43,1.0
1048,2085.0,58,20.784313,20.392157,86,0,43,1.0
1048,2024.0,59,20.784313,27.058823,86,0,43,1.0
1050,2024.0,59,20.392157,27.058823,86,0,43,1.0
1050,2024.0,59,20.392157,27.058823,86,0,43,1.0
1050,2024.0,59,20.392157,27.058823,86,0,43,1.0
1050,2004.5,57,20.784313,28.235294,86,0,43,1.0
1052,2004.5,57,20.784313,28.235294,86,0,43,1.0
1052,2004.5,57,20.784313,28.235294,86,0,43,1.0
1052,2004.5,57,20.784313,29.803921,86,0,43,1.0
1054,1988.25,57,20.392157,29.803921,86,0,43,1.0
1054,1988.25,57,20.392157,29.803921,86,0,43,1.0
1054,1988.25,57,20.392157,29.803921,86,0,43,1.0
1054,1950.75,55,20.392157,31.372549,86,0,43,1.0
1056,1950.75,55,20.784313,31.372549,86,0,43,1.0
1056,1950.75,55,20.784313,31.372549,86,0,43,1.0
1056,1950.75,55,20.784313,31.372549,86,0,43,1.0
1056,1880.25,55,21.17647,35.294117,86,0,43,1.0
1057,1880.25,55,21.17647,35.294117,86,0,43,1.0
1057,1880.25,55,21.17647,35.294117,86,0,43,1.0
1057,1880.25,55,21.17647,38.431374,86,0,43,1.0
1059,1902.25,54,21.568628,38.431374,86,0,43,1.0
1059,1902.25,54,21.568628,38.431374,86,0,43,1.0
1059,1902.25,54,21.568628,38.431374,86,0,43,1.0
1059,1930.25,54,21.568628,35.686275,86,0,43,1.0
1061,1930.25,54,21.568628,35.686275,86,0,43,1.0
1061,1930.25,54,21.568628,35.686275,86,0,43,1.0
1061,1930.25,54,21.568628,35.686275,86,0,43,1.0
1061,1964.75,54,18.431372,23.921568,86,0,43,0.0
1063,1964.75,54,18.431372,23.921568,86,0,43,0.0
1063,1964.75,54,18.431372,23.921568,86,0,43,0.0
1063,1964.75,54,18.431372,23.921568,86,0,43,0.0
1065,1826.5,53,18.82353,21.17647,86,0,43,0.0
1065,1826.5,53,18.82353,21.17647,86,0,43,0.0
1065,1826.5,53,18.82353,21.17647,86,0,43,0.0
1065,1711.5,53,18.82353,22.352942,86,0,43,0.0
1067,1711.5,50,18.431372,22.352942,86,0,44,0.0
1067,1711.5,50,18.431372,22.352942,86,0,44,0.0
1067,1711.5,50,18.431372,22.352942,86,0,44,0.0
1067,1578.75,47,18.431372,22.352942,86,0,44,0.0
1068,1578.75,47,18.431372,22.352942,86,0,44,0.0
1068,1578.75,47,18.431372,22.352942,86,0,44,0.0
1068,1578.75,47,18.431372,22.352942,86,0,44,0.0
1070,1392.75,41,18.039215,22.745098,86,0,44,0.0
1070,1392.75,41,18.039215,22.745098,86,0,44,0.0
1070,1392.75,41,18.039215,22.745098,86,0,44,0.0
1070,1392.75,41,18.039215,23.137255,86,0,44,0.0
1072,1322.5,39,17.647058,23.137255,86,0,45,0.0
1072,1322.5,39,17.647058,23.137255,86,0,45,0.0
1072,1322.5,39,17.647058,23.137255,86,0,45,0.0
1072,1264.75,36,17.647058,23.921568,85,0,45,0.0
1074,1264.75,36,17.647058,23.921568,85,0,45,0.0
1074,1264.75,36,17.647058,23.921568,85,0,45,0.0
1074,1264.75,36,17.647058,23.921568,85,0,45,0.0
1076,1264.0,36,16.862745,20.784313,85,0,45,0.0
1076,1264.0,36,16.862745,20.784313,85,0,45,0.0
1076,1264.0,36,16.862745,20.784313,85,0,45,0.0
1076,1264.0,36,16.862745,34.509804,85,0,45,0.0
1077,1239.0,35,21.960785,34.509804,85,0,45,1.0
1077,1239.0,35,21.960785,34.509804,85,0,45,1.0
1077,1239.0,35,21.960785,34.509804,85,0,45,1.0
1077,1321.75,36,22.352942,61.568626,85,0,44,1.0
1079,1321.75,36,22.352942,61.568626,85,0,44,1.0
1079,1321.75,36,22.352942,61.568626,85,0,44,1.0
1079,1321.75,36,22.352942,61.568626,85,0,44,1.0
1079,1442.75,38,24.313726,66.274513,86,0,44,1.0
1081,1442.75,38,24.313726,66.274513,86,0,44,1.0
1081,1442.75,38,24.313726,66.274513,86,0,44,1.0
1081,1442.75,38,24.313726,68.235291,86,0,44,1.0
1083,1600.0,44,24.705883,68.235291,86,0,43,1.0
1083,1600.0,44,24.705883,68.235291,86,0,43,1.0
1083,1600.0,44,24.705883,68.235291,86,0,43,1.0
1083,1738.25,48,24.705883,65.882355,86,0,43,1.0
1085,1738.25,48,24.705883,65.882355,86,0,43,1.0
1085,1738.25,48,24.705883,65.882355,86,0,43,1.0
1085,1738.25,48,24.705883,65.882355,86,0,43,1.0
1085,1875.0,52,24.705883,61.568626,87,0,42,1.0
1086,1875.0,52,24.705883,61.568626,87,0,42,1.0
1086,1875.0,52,24.705883,61.568626,87,0,42,1.0
1086,1875.0,52,24.705883,54.117645,88,0,42,1.0
1088,1974.0,54,23.921568,54.117645,88,0,42,1.0
1088,1974.0,54,23.921568,54.117645,88,0,42,1.0
1088,1974.0,54,23.921568,54.117645,88,0,42,1.0
1088,2067.0,58,23.921568,50.980392,88,0,42,1.0
1090,2067.0,58,23.529411,50.980392,88,0,42,1.0
1090,2067.0,58,23.529411,50.980392,88,0,42,1.0
1090,2067.0,58,23.529411,50.980392,88,0,42,1.0
1090,2070.25,60,21.17647,18.039215,88,0,42,1.0
1092,2070.25,60,21.17647,18.039215,88,0,42,1.0
1092,2070.25,60,21.17647,18.039215,88,0,42,1.0
1092,2070.25,60,21.17647,29.019608,87,0,42,1.0
1094,2063.25,59,20.784313,29.019608,87,0,42,1.0
1094,2063.25,59,20.784313,29.019608,87,0,42,1.0
1094,2063.25,59,20.784313,29.019608,87,0,42,1.0
1094,2053.0,58,20.784313,27.843138,86,0,43,1.0
1096,2053.0,58,20.0,27.843138,86,0,43,0.0
1096,2053.0,58,20.0,27.843138,86,0,43,0.0
1096,2053.0,58,20.0,27.843138,86,0,43,0.0
1096,2029.5,59,19.607843,24.313726,86,0,43,0.0
1097,2029.5,59,19.607843,24.313726,86,0,43,0.0
1097,2029.5,59,19.607843,24.313726,86,0,43,0.0
1097,2029.5,59,19.607843,20.392157,85,0,43,0.0
1099,1935.75,57,18.82353,20.392157,85,0,43,0.0
1099,1935.75,57,18.82353,20.392157,85,0,43,0.0
1099,1935.75,57,18.82353,20.392157,85,0,43,0.0
1099,1857.0,54,18.82353,26.666666,85,0,43,0.0
1101,1857.0,54,20.392157,26.666666,85,0,43,1.0
1101,1857.0,54,20.392157,26.666666,85,0,43,1.0
1101,1857.0,54,20.392157,26.666666,85,0,43,1.0
1101,1817.0,52,20.784313,30.588236,85,0,43,1.0
1103,1817.0,52,20.784313,30.588236,85,0,43,1.0
1103,1817.0,52,20.784313,30.588236,85,0,43,1.0
1103,1817.0,52,20.784313,32.156864,85,0,43,1.0
1105,1780.25,51,20.0,32.156864,86,0,43,0.0
1105,1780.25,51,20.0,32.156864,86,0,43,0.0
1105,1780.25,51,20.0,32.156864,86,0,43,0.0
1105,1724.0,51,20.0,20.784313,86,0,43,0.0
1106,1724.0,49,18.431372,20.784313,86,0,43,0.0
1106,1724.0,49,18.431372,20.784313,86,0,43,0.0
1106,1724.0,49,18.431372,20.784313,86,0,43,0.0
1106,1719.5,48,24.705883,56.862743,86,0,43,1.0
1108,1719.5,48,24.705883,56.862743,86,0,43,1.0
1108,1719.5,48,24.705883,56.862743,86,0,43,1.0
1108,1719.5,48,24.705883,56.862743,86,0,43,1.0
1110,1857.75,50,23.921568,58.431374,86,0,43,1.0
1110,1857.75,50,23.921568,58.431374,86,0,43,1.0
1110,1857.75,50,23.921568,58.431374,86,0,43,1.0
1110,1857.75,50,23.921568,50.588234,87,0,43,1.0
1112,1957.75,54,23.529411,50.588234,87,0,42,1.0
1112,1957.75,54,23.529411,50.588234,87,0,42,1.0
1112,1957.75,54,23.529411,50.588234,87,0,42,1.0
1112,2024.0,57,22.352942,42.745098,87,0,42,1.0
1114,2024.0,57,22.352942,42.745098,87,0,42,1.0
1114,2024.0,57,22.352942,42.745098,87,0,42,1.0
1114,2024.0,57,22.352942,42.745098,87,0,42,1.0
1114,2067.0,58,22.352942,40.784313,87,0,42,1.0
1115,2067.0,58,22.352942,40.784313,87,0,42,1.0
1115,2067.0,58,22.352942,40.784313,87,0,42,1.0
1115,2067.0,58,22.352942,19.215687,87,0,42,1.0
1117,2073.25,60,20.784313,19.215687,87,0,42,1.0
1117,2073.25,60,20.784313,19.215687,87,0,42,1.0
1117,2073.25,60,20.784313,19.215687,87,0,42,1.0
1117,2029.5,57,20.0,25.490196,86,0,43,0.0
1119,2029.5,57,20.0,25.490196,86,0,43,0.0
1119,2029.5,57,20.0,25.490196,86,0,43,0.0
1119,2029.5,57,20.0,25.490196,86,0,43,0.0
1119,1985.0,57,20.392157,27.450981,86,0,43,1.0
1121,1985.0,57,20.392157,27.450981,86,0,43,1.0
1121,1985.0,57,20.392157,27.450981,86,0,43,1.0
1121,1985.0,57,20.392157,19.215687,86,0,43,1.0
1123,1880.25,55,18.82353,19.215687,86,0,43,0.0
1123,1880.25,55,18.82353,19.215687,86,0,43,0.0
1123,1880.25,55,18.82353,19.215687,86,0,43,0.0
1123,1654.5,51,18.82353,22.352942,85,0,43,0.0
1125,1654.5,51,18.82353,22.352942,85,0,43,0.0
1125,1654.5,51,18.82353,22.352942,85,0,43,0.0
1125,1654.5,51,18.82353,22.352942,85,0,43,0.0
1125,1435.0,44,18.82353,24.705883,85,0,43,0.0
1126,1435.0,44,18.82353,24.705883,85,0,43,0.0
1126,1435.0,44,18.82353,24.705883,85,0,43,0.0
1126,1435.0,44,18.82353,34.901962,85,0,43,0.0
1128,969.5,36,18.82353,34.901962,85,0,44,0.0
1128,969.5,36,18.82353,34.901962,85,0,44,0.0
1128,969.5,36,18.82353,34.901962,85,0,44,0.0
1128,1251.5,33,18.82353,94.117645,86,0,43,0.0
1130,1251.5,33,30.980392,94.117645,86,0,43,1.0
1130,1251.5,33,30.980392,94.117645,86,0,43,1.0
1130,1251.5,33,30.980392,94.117645,86,0,43,1.0
1130,1496.75,39,33.725491,94.509804,86,0,42,1.0
1132,1496.75,39,33.725491,94.509804,86,0,42,1.0
1132,1496.75,39,33.725491,94.509804,86,0,42,1.0
1132,1496.75,39,33.725491,81.960785,87,0,42,1.0
1134,1721.75,44,27.843138,81.960785,87,0,41,1.0
1134,1721.75,44,27.843138,81.960785,87,0,41,1.0
1134,1721.75,44,27.843138,81.960785,87,0,41,1.0
1134,1863.25,53,27.843138,56.07843,88,0,41,1.0
1135,1863.25,53,17.647058,56.07843,88,0,41,0.0
1135,1863.25,53,17.647058,56.07843,88,0,41,0.0
1135,1863.25,53,17.647058,56.07843,88,0,41,0.0
1135,1865.5,53,22.352942,39.607841,89,0,41,1.0
1137,1865.5,53,22.352942,39.607841,89,0,41,1.0
1137,1865.5,53,22.352942,39.607841,89,0,41,1.0
1137,1865.5,53,22.352942,44.313725,89,0,41,1.0
1139,1885.0,52,22.745098,44.313725,89,0,42,1.0
1139,1885.0,52,22.745098,44.313725,89,0,42,1.0
1139,1885.0,52,22.745098,44.313725,89,0,42,1.0
1139,1867.75,53,22.745098,47.450981,88,0,42,1.0
1141,1867.75,53,22.745098,47.450981,88,0,42,1.0
1141,1867.75,53,22.745098,47.450981,88,0,42,1.0
1141,1867.75,53,22.745098,47.450981,88,0,42,1.0
1141,1848.25,54,23.921568,55.294117,88,0,41,1.0
1143,1848.25,54,23.921568,55.294117,88,0,41,1.0
1143,1848.25,54,23.921568,55.294117,88,0,41,1.0
1143,1848.25,54,23.921568,55.294117,88,0,41,1.0
1144,1811.5,52,23.921568,58.039215,87,0,41,1.0
1144,1811.5,52,23.921568,58.039215,87,0,41,1.0
1144,1811.5,52,23.921568,58.039215,87,0,41,1.0
1144,1800.75,52,23.921568,59.607841,86,0,41,1.0
1146,1800.75,51,24.313726,59.607841,86,0,41,1.0
1146,1800.75,51,24.313726,59.607841,86,0,41,1.0
1146,1800.75,51,24.313726,59.607841,86,0,41,1.0
1146,1800.0,51,25.09804,64.705879,86,0,41,1.0
1148,1800.0,51,25.09804,64.705879,86,0,41,1.0
1148,1800.0,51,25.09804,64.705879,86,0,41,1.0
1148,1800.0,51,25.09804,64.705879,86,0,41,1.0
1150,1842.0,51,23.529411,53.725491,87,0,41,1.0
1150,1842.0,51,23.529411,53.725491,87,0,41,1.0
1150,1842.0,51,23.529411,53.725491,87,0,41,1.0
1150,1842.0,51,23.529411,51.764706,87,0,41,1.0
1152,1896.0,52,23.529411,51.764706,87,0,41,1.0
1152,1896.0,52,23.529411,51.764706,87,0,41,1.0
1152,1896.0,52,23.529411,51.764706,87,0,41,1.0
1152,1925.0,54,18.039215,19.215687,87,0,41,0.0
1154,1925.0,54,18.039215,19.215687,87,0,41,0.0
1154,1925.0,54,18.039215,19.215687,87,0,41,0.0
1154,1925.0,54,18.039215,19.215687,87,0,41,0.0
1154,2003.75,55,18.039215,19.215687,88,0,42,0.0
1155,2003.75,55,18.039215,19.215687,88,0,42,0.0
1155,2003.75,55,18.039215,19.215687,88,0,42,0.0
1155,2003.75,55,18.039215,21.568628,88,0,42,0.0
1157,2000.0,57,19.215687,21.568628,88,0,42,0.0
1157,2000.0,57,19.215687,21.568628,88,0,42,0.0
1157,2000.0,57,19.215687,21.568628,88,0,42,0.0
1157,1983.5,56,19.215687,21.568628,87,0,43,0.0
1159,1983.5,56,19.215687,21.568628,87,0,43,0.0
1159,1983.5,56,19.215687,21.568628,87,0,43,0.0
1159,1983.5,56,19.215687,21.568628,87,0,43,0.0
1159,1976.5,55,19.215687,21.568628,86,0,43,0.0
1161,1976.5,55,19.215687,21.568628,86,0,43,0.0
1161,1976.5,55,19.215687,21.568628,86,0,43,0.0
1161,1976.5,55,19.215687,21.568628,86,0,43,0.0
1163,1940.5,56,18.82353,21.568628,86,0,43,0.0
1163,1940.5,56,18.82353,21.568628,86,0,43,0.0
1163,1940.5,56,18.82353,21.568628,86,0,43,0.0
1163,967.0,55,18.82353,33.725491,85,0,43,0.0
1164,967.0,55,18.82353,33.725491,85,0,43,0.0
1164,967.0,55,18.82353,33.725491,85,0,43,0.0
1164,967.0,55,18.82353,33.725491,85,0,43,0.0
1164,1017.75,53,18.82353,33.333332,85,0,43,0.0
1166,1017.75,53,18.82353,33.333332,85,0,43,0.0
1166,1017.75,53,18.82353,33.333332,85,0,43,0.0
1166,1017.75,53,18.82353,32.941177,85,0,43,0.0
1168,1010.0,52,18.82353,32.941177,85,0,44,0.0
1168,1010.0,52,18.82353,32.941177,85,0,44,0.0
1168,1010.0,52,18.82353,32.941177,85,0,44,0.0
1168,955.25,49,18.82353,34.901962,86,0,44,0.0
1170,955.25,49,18.82353,34.901962,86,0,44,0.0
1170,955.25,49,18.82353,34.901962,86,0,44,0.0
1170,955.25,49,18.82353,34.901962,86,0,44,0.0
1170,973.25,48,18.82353,34.509804,86,0,44,0.0
1172,973.25,48,18.82353,34.509804,86,0,44,0.0
1172,973.25,48,18.82353,34.509804,86,0,44,0.0
1172,973.25,48,18.82353,34.117645,86,0,44,0.0
1173,999.0,46,18.82353,34.117645,86,0,44,0.0
1173,999.0,46,18.82353,34.117645,86,0,44,0.0
1173,999.0,46,18.82353,34.117645,86,0,44,0.0
1173,823.25,44,18.82353,22.352942,87,0,44,0.0
1175,823.25,44,16.470589,22.352942,87,0,44,0.0
1175,823.25,44,16.470589,22.352942,87,0,44,0.0
1175,823.25,44,16.470589,22.352942,87,0,44,0.0
1175,800.0,41,16.078432,26.274509,87,0,44,0.0
1177,800.0,41,16.078432,26.274509,87,0,44,0.0
1177,800.0,41,16.078432,26.274509,87,0,44,0.0
1177,800.0,41,16.078432,26.274509,87,0,44,0.0
1179,730.25,39,16.078432,25.882353,88,0,45,0.0
1179,730.25,39,16.078432,25.882353,88,0,45,0.0
1179,730.25,39,16.078432,25.882353,88,0,45,0.0
1179,753.75,39,16.078432,25.09804,88,0,45,0.0
1181,753.75,39,16.078432,25.09804,88,0,45,0.0
1181,753.75,39,16.078432,25.09804,88,0,45,0.0
1181,753.75,39,16.078432,25.09804,88,0,45,0.0
1181,810.0,33,16.078432,25.490196,88,0,45,0.0
1183,810.0,33,16.078432,25.490196,88,0,45,0.0
1183,810.0,33,16.078432,25.490196,88,0,45,0.0
1183,810.0,33,16.078432,25.490196,88,0,45,0.0
1184,754.5,27,16.078432,27.058823,88,0,45,0.0
1184,754.5,27,16.078432,27.058823,88,0,45,0.0
1184,754.5,27,16.078432,27.058823,88,0,45,0.0
1184,754.5,27,16.078432,39.215687,89,0,45,0.0
1186,855.25,17,18.431372,39.215687,89,0,45,0.0
1186,855.25,17,18.431372,39.215687,89,0,45,0.0
1186,855.25,17,18.431372,39.215687,89,0,45,0.0
1186,910.0,13,18.431372,37.64706,89,0,45,0.0
