"COOLANT_TEMPERATURE ()","ENGINE_RPM ()","VEHICLE_SPEED ()","INTAKE_AIR_TEMP ()","SHORT_TERM_FUEL_TRIM_BANK_1 ()","LONG_TERM_FUEL_TRIM_BANK_1 ()"
"87","1287.5","27","54","7.8125","-1.5625"
"87","1287.5","27","54","7.8125","-1.5625"
"87","1287.5","27","54","7.8125","-1.5625"
"87","1137.5","26","54","0","-1.5625"
"87","1137.5","26","54","0","-1.5625"
"87","1137.5","26","54","0","-1.5625"
"86","1137.5","26","54","10.9375","-1.5625"
"86","1192.75","24","54","10.9375","-1.5625"
"86","1192.75","24","54","10.9375","-1.5625"
"86","1192.75","24","54","10.9375","-1.5625"
"86","1143.75","24","54","5.46875","-1.5625"
"86","1143.75","24","54","5.46875","-1.5625"
"86","1143.75","24","54","5.46875","-1.5625"
"86","1143.75","24","54","5.46875","-1.5625"
"86","1038.25","23","55","5.46875","-1.5625"
"86","1038.25","23","55","5.46875","-1.5625"
"86","1038.25","23","55","5.46875","-1.5625"
"86","1038.25","23","55","4.6875","-1.5625"
"86","896","19","55","4.6875","-1.5625"
"86","896","19","55","4.6875","-1.5625"
"86","896","19","55","4.6875","-1.5625"
"86","856.25","14","55","5.46875","-1.5625"
"86","856.25","14","55","5.46875","-1.5625"
"86","856.25","14","55","5.46875","-1.5625"
"86","856.25","14","55","5.46875","-1.5625"
"86","595.25","9","55","5.46875","-1.5625"
"86","595.25","9","55","5.46875","-1.5625"
"86","595.25","9","55","5.46875","-1.5625"
"87","595.25","9","55","0","-5.46875"
"87","896.75","10","55","0","-5.46875"
"87","896.75","10","55","0","-5.46875"
"87","896.75","10","55","0","-5.46875"
"87","1271","16","53","0","-1.5625"
"87","1271","16","53","0","-1.5625"
"87","1271","16","53","0","-1.5625"
"87","1271","16","53","0","-1.5625"
"87","1469.5","20","53","2.34375","-1.5625"
"87","1469.5","20","53","2.34375","-1.5625"
"87","1469.5","20","53","2.34375","-1.5625"
"87","1469.5","20","53","0.78125","-1.5625"
"87","1253.75","22","53","0.78125","-1.5625"
"87","1253.75","22","53","0.78125","-1.5625"
"87","1253.75","22","53","0.78125","-1.5625"
"87","1229.5","26","53","0","-0.78125"
"87","1229.5","26","53","0","-0.78125"
"87","1229.5","26","53","0","-0.78125"
"87","1229.5","26","53","0","-0.78125"
"88","1300.75","25","53","1.5625","-0.78125"
"88","1300.75","25","53","1.5625","-0.78125"
"88","1300.75","25","53","1.5625","-0.78125"
"88","1300.75","25","53","-0.78125","-1.5625"
"88","1316.25","27","53","-0.78125","-1.5625"
"88","1316.25","27","53","-0.78125","-1.5625"
"88","1316.25","27","53","-0.78125","-1.5625"
"88","1338.25","28","53","3.125","0"
"88","1338.25","28","53","3.125","0"
"88","1338.25","28","53","3.125","0"
"88","1338.25","28","53","3.125","0"
"88","1432.75","28","53","3.125","-0.78125"
"88","1432.75","28","53","3.125","-0.78125"
"88","1432.75","28","53","3.125","-0.78125"
"87","1432.75","28","53","1.5625","0"
"87","1503.75","30","53","1.5625","0"
"87","1503.75","30","53","1.5625","0"
"87","1503.75","30","53","1.5625","0"
"87","1500","31","53","3.125","-1.5625"
"87","1500","31","53","3.125","-1.5625"
"87","1500","31","53","3.125","-1.5625"
"87","1500","31","53","3.125","-1.5625"
"87","891.25","31","53","0","-1.5625"
"87","891.25","31","53","0","-1.5625"
"87","891.25","31","53","0","-1.5625"
"87","891.25","31","53","3.90625","-1.5625"
"87","796","29","53","3.90625","-1.5625"
"87","796","29","53","3.90625","-1.5625"
"87","796","29","53","3.90625","-1.5625"
"87","769.5","23","54","-0.78125","-1.5625"
"87","769.5","23","54","-0.78125","-1.5625"
"87","769.5","23","54","-0.78125","-1.5625"
"87","769.5","23","54","-0.78125","-1.5625"
"87","754.5","16","54","3.125","-1.5625"
"87","754.5","16","54","3.125","-1.5625"
"87","754.5","16","54","3.125","-1.5625"
"87","754.5","16","54","3.125","-1.5625"
"87","777.25","9","54","-0.78125","-1.5625"
"87","777.25","9","54","-0.78125","-1.5625"
"87","777.25","9","54","-0.78125","-1.5625"
"88","788.25","6","54","2.34375","-1.5625"
"88","788.25","6","55","2.34375","-1.5625"
"88","788.25","6","55","2.34375","-1.5625"
"88","788.25","6","55","2.34375","-1.5625"
"88","789.75","4","55","-2.34375","-2.34375"
"88","789.75","4","55","-2.34375","-2.34375"
"88","789.75","4","55","-2.34375","-2.34375"
"88","789.75","4","55","-2.34375","-2.34375"
"88","1836.5","13","53","0","-1.5625"
"88","1836.5","13","53","0","-1.5625"
"88","1836.5","13","53","0","-1.5625"
"88","1362.5","17","53","-4.6875","-1.5625"
"88","1362.5","17","53","-4.6875","-1.5625"
"88","1362.5","17","53","-4.6875","-1.5625"
"88","1362.5","17","53","-4.6875","-1.5625"
"88","1324","19","53","3.125","0"
"88","1324","19","53","3.125","0"
"88","1324","19","53","3.125","0"
"88","1324","19","53","3.125","0"
"88","1149","18","53","7.03125","-1.5625"
"88","1149","18","53","7.03125","-1.5625"
"88","1149","18","53","7.03125","-1.5625"
"88","712.5","13","53","2.34375","-1.5625"
"88","712.5","13","54","2.34375","-1.5625"
"88","712.5","13","54","2.34375","-1.5625"
"88","712.5","13","54","2.34375","-1.5625"
"88","1123.25","13","53","-3.90625","-1.5625"
"88","1123.25","13","53","-3.90625","-1.5625"
"88","1123.25","13","53","-3.90625","-1.5625"
"88","1123.25","13","53","-3.90625","-1.5625"
"88","1199","17","53","3.125","-1.5625"
"88","1199","17","53","3.125","-1.5625"
"88","1199","17","53","3.125","-1.5625"
"88","864","17","53","7.03125","-1.5625"
"88","864","15","53","7.03125","-1.5625"
"88","864","15","53","7.03125","-1.5625"
"88","864","15","53","7.03125","-1.5625"
"88","689","10","54","2.34375","-0.78125"
"88","689","10","54","2.34375","-0.78125"
"88","689","10","54","2.34375","-0.78125"
"88","689","10","54","2.34375","-0.78125"
"88","1132","13","53","-3.90625","-1.5625"
"88","1132","13","53","-3.90625","-1.5625"
"88","1132","13","53","-3.90625","-1.5625"
"88","1132","13","53","-0.78125","-2.34375"
"88","1054.5","17","53","-0.78125","-2.34375"
"88","1054.5","17","53","-0.78125","-2.34375"
"88","1054.5","17","53","-0.78125","-2.34375"
"89","1066.25","13","53","0","-2.34375"
"89","1066.25","13","53","0","-2.34375"
"89","1066.25","13","53","0","-2.34375"
"89","1066.25","13","53","0","-2.34375"
"89","1408.5","20","53","-3.125","0"
"89","1408.5","20","53","-3.125","0"
"89","1408.5","20","53","-3.125","0"
"89","1408.5","20","53","0","0"
"89","1269.5","18","53","0","0"
"89","1269.5","18","53","0","0"
"89","1269.5","18","53","0","0"
"89","1307","18","53","7.8125","-1.5625"
"89","1307","18","53","7.8125","-1.5625"
"89","1307","18","53","7.8125","-1.5625"
"89","1307","18","53","7.8125","-1.5625"
"89","967.75","16","53","3.125","-1.5625"
"89","967.75","16","53","3.125","-1.5625"
"89","967.75","16","53","3.125","-1.5625"
"88","967.75","16","53","5.46875","-1.5625"
"88","897.5","13","54","5.46875","-1.5625"
"88","897.5","13","54","5.46875","-1.5625"
"88","897.5","13","54","5.46875","-1.5625"
"88","867","12","54","6.25","-1.5625"
"88","867","12","54","6.25","-1.5625"
"88","867","12","54","6.25","-1.5625"
"88","867","12","54","6.25","-1.5625"
"88","825.75","9","55","3.125","-1.5625"
"88","825.75","9","55","3.125","-1.5625"
"88","825.75","9","55","3.125","-1.5625"
"88","825.75","9","55","1.5625","-1.5625"
"88","816.25","4","55","1.5625","-1.5625"
"88","816.25","4","55","1.5625","-1.5625"
"88","816.25","4","55","1.5625","-1.5625"
"88","673.25","3","55","-5.46875","-1.5625"
"88","673.25","3","55","-5.46875","-1.5625"
"88","673.25","3","55","-5.46875","-1.5625"
"88","673.25","3","55","-5.46875","-1.5625"
"88","897.5","0","55","-0.78125","-1.5625"
"88","897.5","0","55","-0.78125","-1.5625"
"88","897.5","0","55","-0.78125","-1.5625"
"88","897.5","0","55","-7.03125","-1.5625"
"88","702.25","0","55","-7.03125","-1.5625"
"88","702.25","0","55","-7.03125","-1.5625"
"88","702.25","0","55","-7.03125","-1.5625"
"88","691.25","0","55","-2.34375","-1.5625"
"88","691.25","0","55","-2.34375","-1.5625"
"88","691.25","0","55","-2.34375","-1.5625"
"88","691.25","0","55","-2.34375","-1.5625"
"88","670.25","0","55","0.78125","-1.5625"
"88","670.25","0","55","0.78125","-1.5625"
"88","670.25","0","55","0.78125","-1.5625"
"88","670.25","0","55","2.34375","-1.5625"
"88","688.25","0","55","2.34375","-1.5625"
"88","688.25","0","55","2.34375","-1.5625"
"88","688.25","0","55","2.34375","-1.5625"
"88","775.75","0","55","2.34375","-1.5625"
"88","775.75","0","55","2.34375","-1.5625"
"88","775.75","0","55","2.34375","-1.5625"
"88","775.75","0","55","2.34375","-1.5625"
"88","746","0","55","1.5625","-1.5625"
"88","746","0","55","1.5625","-1.5625"
"88","746","0","55","1.5625","-1.5625"
"88","746","0","55","3.90625","-1.5625"
"88","592.75","0","55","3.90625","-1.5625"
"88","592.75","0","55","3.90625","-1.5625"
"88","592.75","0","55","3.90625","-1.5625"
"88","692","0","55","0","-1.5625"
"88","692","0","55","0","-1.5625"
"88","692","0","55","0","-1.5625"
"88","692","0","55","0","-1.5625"
"89","750.75","0","55","0.78125","-1.5625"
"89","750.75","0","55","0.78125","-1.5625"
"89","750.75","0","55","0.78125","-1.5625"
"89","750.75","0","55","3.90625","-1.5625"
"89","733.5","0","55","3.90625","-1.5625"
"89","733.5","0","55","3.90625","-1.5625"
"89","733.5","0","55","3.90625","-1.5625"
"89","728.75","0","55","1.5625","-1.5625"
"89","728.75","0","55","1.5625","-1.5625"
"89","728.75","0","55","1.5625","-1.5625"
"89","728.75","0","55","1.5625","-1.5625"
"89","739","0","55","5.46875","-1.5625"
"89","739","0","55","5.46875","-1.5625"
"89","739","0","55","5.46875","-1.5625"
"89","739","0","55","5.46875","-1.5625"
"89","710","0","55","4.6875","-1.5625"
"89","710","0","55","4.6875","-1.5625"
"89","710","0","55","4.6875","-1.5625"
"89","694.5","0","55","-0.78125","-1.5625"
"89","694.5","0","55","-0.78125","-1.5625"
"89","694.5","0","55","-0.78125","-1.5625"
"89","694.5","0","55","-0.78125","-1.5625"
"89","641.25","0","55","-4.6875","-1.5625"
"89","641.25","0","55","-4.6875","-1.5625"
"89","641.25","0","55","-4.6875","-1.5625"
"89","641.25","0","55","-4.6875","-1.5625"
"89","663.25","0","56","0.78125","-1.5625"
"89","663.25","0","56","0.78125","-1.5625"
"89","663.25","0","56","0.78125","-1.5625"
"89","658.5","0","56","-2.34375","-1.5625"
"89","658.5","0","56","-2.34375","-1.5625"
"89","658.5","0","56","-2.34375","-1.5625"
"89","658.5","0","56","-2.34375","-1.5625"
